Core_id,Ranking,University,Country,City,Region,Score,logo
216,189,Albert-Ludwigs-Universitaet Freiburg,Germany,Freiburg im Breisgau,Europe,45.2,https://www.topuniversities.com/sites/default/files/albert-ludwigs-universitaet-freiburg_216_small.jpg
528,190,RMIT University,Australia,Melbourne,Oceania,44.6,https://www.topuniversities.com/sites/default/files/rmit-university_592560cf2aeae70239af4c95_small.jpg
350,190,University of Liverpool,United Kingdom,Liverpool,Europe,44.6,https://www.topuniversities.com/sites/default/files/university-of-liverpool_350_small.jpg
449,192,"The University of Newcastle, Australia (UON)",Australia,Callaghan,Oceania,44.5,https://www.topuniversities.com/sites/default/files/the-university-of-newcastle-australia-uon_449_small.jpg
150,193,Curtin University,Australia,Perth,Oceania,44.4,https://www.topuniversities.com/sites/default/files/curtin-university_150_small.jpg
889,194,Wuhan University,China (Mainland),Wuhan,Asia,44.3,https://www.topuniversities.com/sites/default/files/wuhan-university_889_small.jpg
378,195,Macquarie University,Australia,Sydney,Oceania,44.2,https://www.topuniversities.com/sites/default/files/macquarie-university_378_small.jpg
106,195,Université catholique de Louvain (UCLouvain),Belgium,Louvain-la-Neuve,Europe,44.2,https://www.topuniversities.com/sites/default/files/universit-catholique-de-louvain-uclouvain_592560cf2aeae70239af4aed_small.jpg
314,197,Keio University,Japan,Tokyo,Asia,44.1,https://www.topuniversities.com/sites/default/files/keio-university_592560cf2aeae70239af4bbe_small.jpg
38192,197,Ulsan National Institute of Science and Technology (UNIST),South Korea,,Asia,44.1,https://www.topuniversities.com/sites/default/files/ulsan-national-institute-of-science-and-technology-unist_5ba37add9ed419611e043517_small.jpg
649,199,Vanderbilt University,United States,Nashville,North America,43.9,https://www.topuniversities.com/sites/default/files/vanderbilt-university_649_small.jpg
598,200,Technische Universität Dresden,Germany,Dresden,Europe,43.6,https://www.topuniversities.com/sites/default/files/technische-universitt-dresden_598_small.jpg
62,201,Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,Bonn,Europe,43.3,https://www.topuniversities.com/sites/default/files/rheinische-friedrich-wilhelms-universitt-bonn_592560cf2aeae70239af4ac1_small.jpg
51183,202,National Yang Ming Chiao Tung University,Taiwan,Hsinchu City,Asia,43.2,https://www.topuniversities.com/sites/default/files/220325021431am762785logo-48x48.jpg
387,203,Universiti Teknologi Malaysia ,Malaysia,Skudai,Asia,43.0,https://www.topuniversities.com/sites/default/files/universiti-teknologi-malaysia_387_small.jpg
336,203,University of Lausanne,Switzerland,Lausanne,Europe,43.0,https://www.topuniversities.com/sites/default/files/university-of-lausanne_592560cf2aeae70239af4bd3_small.jpg
152,205,Dartmouth College,United States,Hanover,North America,42.8,https://www.topuniversities.com/sites/default/files/dartmouth-college_592560cf2aeae70239af4b1c_small.jpg
665,205,Waseda University,Japan,Tokyo,Asia,42.8,https://www.topuniversities.com/sites/default/files/waseda-university_592560cf2aeae70239af4d1c_small.jpg
53,207,University of Bergen,Norway,Bergen,Europe,42.7,https://www.topuniversities.com/sites/default/files/university-of-bergen_53_small.jpg
190,208,Erasmus University Rotterdam ,Netherlands,Rotterdam,Europe,42.6,https://www.topuniversities.com/sites/default/files/erasmus-university-rotterdam_190_small.jpg
2537,208,Qatar University,Qatar,Doha,Asia,42.6,https://www.topuniversities.com/sites/default/files/qatar-university_2537_small.jpg
96,210,Universidade Estadual de Campinas (Unicamp),Brazil,Campinas,Latin America,42.5,https://www.topuniversities.com/sites/default/files/universidade-estadual-de-campinas-unicamp_96_small.jpg
75,210,Universite libre de Bruxelles,Belgium,Brussels,Europe,42.5,https://www.topuniversities.com/sites/default/files/universite-libre-de-bruxelles_75_small.jpg
617,212,Tongji University,China (Mainland),Shanghai,Asia,42.4,https://www.topuniversities.com/sites/default/files/tongji-university_617_small.jpg
635,212,University of Twente,Netherlands,Enschede,Europe,42.4,https://www.topuniversities.com/sites/default/files/university-of-twente_635_small.jpg
658,214,Vrije Universiteit Amsterdam,Netherlands,Amsterdam,Europe,42.3,https://www.topuniversities.com/sites/default/files/vrije-universiteit-amsterdam_658_small.jpg
379,215,Universidad Autónoma de Madrid,Spain,Madrid,Europe,42.2,https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-madrid_379_small.jpg
234,215,University of Göttingen,Germany,Göttingen,Europe,42.2,https://www.topuniversities.com/sites/default/files/university-of-gttingen_234_small.jpg
877,217,Harbin Institute of Technology,China (Mainland),Harbin,Asia,42.0,https://www.topuniversities.com/sites/default/files/harbin-institute-of-technology_877_small.jpg
474,217,University of Otago,New Zealand,Dunedin,Oceania,42.0,https://www.topuniversities.com/sites/default/files/220609020250am605958OtagoLogoQS-48x48.jpg
25,219,Arizona State University,United States,Tempe,North America,41.8,https://www.topuniversities.com/sites/default/files/arizona-state-university_592560cf2aeae70239af4a9c_small.jpg
367,220,Universidad de los Andes,Colombia,Bogotá,Latin America,41.6,https://www.topuniversities.com/sites/default/files/universidad-de-los-andes_592560cf2aeae70239af4bf6_small.jpg
7,220,University of Aberdeen,United Kingdom,Aberdeen,Europe,41.6,https://www.topuniversities.com/sites/default/files/university-of-aberdeen_592560cf2aeae70239af4a8b_small.jpg
516,222,Queensland University of Technology (QUT),Australia,Brisbane,Oceania,41.5,https://www.topuniversities.com/sites/default/files/queensland-university-of-technology-qut_592560cf2aeae70239af4c88_small.jpg
256,222,The Hebrew University of Jerusalem,Israel,Jerusalem,Asia,41.5,https://www.topuniversities.com/sites/default/files/the-hebrew-university-of-jerusalem_256_small.jpg
126,224,Chulalongkorn University,Thailand,Bangkok,Asia,41.4,https://www.topuniversities.com/sites/default/files/chulalongkorn-university_592560cf2aeae70239af4b01_small.jpg
435,224,National Cheng Kung University (NCKU),Taiwan,Tainan City,Asia,41.4,https://www.topuniversities.com/sites/default/files/221028041811am676701nckulogo2011-2-48x48.jpg
380,226,Complutense University of Madrid,Spain,Madrid,Europe,41.2,https://www.topuniversities.com/sites/default/files/complutense-university-of-madrid_592560cf2aeae70239af4bff_small.jpg
32793,226,Southern University of Science and Technology (SUSTech),China (Mainland),Shenzhen,Asia,41.2,https://www.topuniversities.com/sites/default/files/220530064029am250629Screenshot-at-May-30-14-39-50-48x48.jpg
246,228,Universität Hamburg,Germany,Hamburg,Europe,40.7,https://www.topuniversities.com/sites/default/files/universitt-hamburg_592560cf2aeae70239af4b79_small.jpg
517,229,University of Reading,United Kingdom,Reading,Europe,40.4,https://www.topuniversities.com/sites/default/files/university-of-reading_517_small.jpg
1496,230,Bauman Moscow State Technical University,Russia,Moscow,Europe,40.3,https://www.topuniversities.com/sites/default/files/bauman-moscow-state-technical-university_592560cf2aeae70239af505c_small.jpg
219,231,Gadjah Mada University,Indonesia,Yogyakarta,Asia,40.2,https://www.topuniversities.com/sites/default/files/gadjah-mada-university_219_small.jpg
452,232,Radboud University ,Netherlands,Nijmegen,Europe,40.0,https://www.topuniversities.com/sites/default/files/radboud-university_452_small.jpg
514,233,Queen's University Belfast,United Kingdom,Belfast,Europe,39.9,https://www.topuniversities.com/sites/default/files/queens-university-belfast_592560cf2aeae70239af4c86_small.jpg
504,233,Universitat Pompeu Fabra (Barcelona),Spain,Barcelona,Europe,39.9,https://www.topuniversities.com/sites/default/files/universitat-pompeu-fabra_504_small.jpg
41,235,Bandung Institute of Technology (ITB),Indonesia,Bandung,Asia,39.5,https://www.topuniversities.com/sites/default/files/bandung-institute-of-technology-itb_41_small.jpg
86,235,"University of California, Irvine",United States,Irvine,North America,39.5,https://www.topuniversities.com/sites/default/files/university-of-california-irvine_86_small.jpg
1175,237,King Saud University,Saudi Arabia,Riyadh,Asia,39.4,https://www.topuniversities.com/sites/default/files/king-saud-university_1175_small.jpg
98,237,University of Cape Town,South Africa,Cape Town,Africa,39.4,https://www.topuniversities.com/sites/default/files/210830024732pm396697UCTcircular-logo1-CMYK-48x48.jpg
475,237,University of Ottawa,Canada,Ottawa,North America,39.4,https://www.topuniversities.com/sites/default/files/university-of-ottawa_475_small.jpg
1604,240,USI - Università della Svizzera italiana,Switzerland,Lugano,Europe,39.2,https://www.topuniversities.com/sites/default/files/usi-universit-della-svizzera-italiana_592560cf2aeae70239af50ca_small.jpg
585,240,University of Sussex,United Kingdom,Brighton,Europe,39.2,https://www.topuniversities.com/sites/default/files/university-of-sussex_592560cf2aeae70239af4ccd_small.jpg
82,242,University of Calgary,Canada,Calgary,North America,39.0,https://www.topuniversities.com/sites/default/files/university-of-calgary_592560cf2aeae70239af4ad5_small.jpg
134,243,Universidad Nacional de Colombia,Colombia,Bogotá,Latin America,38.9,https://www.topuniversities.com/sites/default/files/universidad-nacional-de-colombia_592560cf2aeae70239af4b0b_small.jpg
458,243,University of Notre Dame,United States,Notre Dame,North America,38.9,https://www.topuniversities.com/sites/default/files/university-of-notre-dame_458_small.jpg
480,243,Università di Padova,Italy,Padova,Europe,38.9,https://www.topuniversities.com/sites/default/files/universitdi-padova_480_small.jpg
513,246,Queen's University at Kingston,Canada,Kingston,North America,38.8,https://www.topuniversities.com/sites/default/files/queens-university-at-kingston_513_small.jpg
685,246,Yeshiva University,United States,New York City,North America,38.8,https://www.topuniversities.com/sites/default/files/the-katz-school-at-yeshiva-university_685_small.jpg
290,248,Universitas Indonesia,Indonesia,Depok,Asia,38.7,https://www.topuniversities.com/sites/default/files/universitas-indonesia_290_small.jpg
44542,248,Université Paris Cité,France,Paris,Europe,38.7,https://www.topuniversities.com/sites/default/files/220413032656pm709434UniversiteParisCite-Logo-48x48.jpg
286,250,Indian Institute of Technology Madras (IITM),India,Chennai,Asia,38.6,https://www.topuniversities.com/sites/default/files/indian-institute-of-technology-madras-iitm_286_small.jpg
74,251,Vrije Universiteit Brussel (VUB),Belgium,Brussels,Europe,38.5,https://www.topuniversities.com/sites/default/files/vrije-universiteit-brussel-vub_74_small.jpg
780,252,American University of Beirut (AUB),Lebanon,Beirut ,Asia,38.4,https://www.topuniversities.com/sites/default/files/american-university-of-beirut-aub_780_small.jpg
394,253,University of Massachusetts Amherst,United States,Amherst,North America,38.3,https://www.topuniversities.com/sites/default/files/university-of-massachusetts-amherst_592560cf2aeae70239af4c0e_small.jpg
445,253,University of Navarra,Spain,Pamplona,Europe,38.3,https://www.topuniversities.com/sites/default/files/230306122729pm463748navarra-logo-200x200-48x48.jpg
656,253,University of Virginia,United States,Charlottesville,North America,38.3,https://www.topuniversities.com/sites/default/files/university-of-virginia_656_small.jpg
368,256,Loughborough University,United Kingdom,Loughborough,Europe,38.1,https://www.topuniversities.com/sites/default/files/loughborough-university_592560cf2aeae70239af4bf3_small.jpg
381,256,Mahidol University,Thailand,Nakhon Pathom,Asia,38.1,https://www.topuniversities.com/sites/default/files/mahidol-university_381_small.jpg
22212,256,Universiti Brunei Darussalam (UBD),Brunei,Bandar Seri Begawan,Asia,38.1,https://www.topuniversities.com/sites/default/files/universiti-brunei-darussalam-ubd_22212_small.jpg
481,259,Sciences Po,France,Paris,Europe,38.0,https://www.topuniversities.com/sites/default/files/sciences-po-_592560cf2aeae70239af4c64_small.jpg
462,260,Novosibirsk State University,Russia,Novosibirsk ,Europe,37.9,https://www.topuniversities.com/sites/default/files/novosibirsk-state-university_462_small.jpg
601,260,Tel Aviv University,Israel,Tel Aviv,Asia,37.9,https://www.topuniversities.com/sites/default/files/tel-aviv-university_592560cf2aeae70239af4cde_small.jpg
869,262,Beijing Normal University ,China (Mainland),Beijing,Asia,37.8,https://www.topuniversities.com/sites/default/files/beijing-normal-university_869_small.jpg
26,262,The University of Arizona,United States,Tucson,North America,37.8,https://www.topuniversities.com/sites/default/files/the-university-of-arizona_26_small.jpg
284,264,Indian Institute of Technology Kanpur (IITK),India,Kanpur,Asia,37.6,https://www.topuniversities.com/sites/default/files/indian-institute-of-technology-kanpur-iitk_592560cf2aeae70239af4ba5_small.jpg
616,264,Tomsk State University,Russia,Tomsk,Europe,37.6,https://www.topuniversities.com/sites/default/files/tomsk-state-university_616_small.jpg
2,266,Deakin University,Australia,Burwood,Oceania,37.5,https://www.topuniversities.com/sites/default/files/download-48x48.png
15270,267,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),Russia,Dolgoprudny,Europe,37.3,https://www.topuniversities.com/sites/default/files/moscow-institute-of-physics-and-technology-mipt-moscow-phystech_15270_small.jpg
